"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","NoCatch","OrganismCode","LowestTaxon","Parent","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","FishIDComments","CWT_TagCode","CWTComments","GeneticID1","Prob1","GeneticID2","Prob2","FishTagID2","SalmComments","numChrom","V.shape","GeneticID","qDS","qLFS","qWAG","GenotypeRun","FishTagID3","SmeltComments"
"407",243,"05/10/2004","09:15:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","4","4","1.2","19.20000076","RIP","AVG","giant garter snake on shore","","N","BGS","macrochirus","Lepomis","52","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"408",243,"05/10/2004","09:15:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","4","4","1.2","19.20000076","RIP","AVG","giant garter snake on shore","","N","BGS","macrochirus","Lepomis","67","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"409",243,"05/10/2004","09:15:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","4","4","1.2","19.20000076","RIP","AVG","giant garter snake on shore","","N","BGS","macrochirus","Lepomis","71","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"410",101,"05/10/2004","10:00:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","4","2.5","1","10","RIP","GRV","","","N","BGS","macrochirus","Lepomis","37","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"411",101,"05/10/2004","10:00:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","4","2.5","1","10","RIP","GRV","","","N","BGS","macrochirus","Lepomis","40","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"412",244,"05/20/2004","13:45:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","3.5","3.5","1.2","14.70000076","RIP","AVG","around 50 larval STB(?) <15mm","","N","BGS","macrochirus","Lepomis","73","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"413",102,"05/20/2004","14:40:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","5","2","1.2","12","RIP","GRV","","","N","BGS","macrochirus","Lepomis","40","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"414",102,"05/20/2004","14:40:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","5","2","1.2","12","RIP","GRV","","","N","BGS","macrochirus","Lepomis","45","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"415",246,"10/19/2004","10:15:00","FW1","A0D844101381","BSEIN","SEIN50","2","","","","","1","2","1.1","2.200000048","RIP","AVG","windy, bad haul","","N","BGS","macrochirus","Lepomis","52","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"416",2260,"10/19/2004","11:50:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","15","1.1","330","VEG","MUD","causway pond west end","","N","BGS","macrochirus","Lepomis","73","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"417",2260,"10/19/2004","11:50:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","15","1.1","330","VEG","MUD","causway pond west end","","N","BGS","macrochirus","Lepomis","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"418",2261,"11/12/2004","13:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","15","1.1","330","VEG","MUD","","","N","BGS","macrochirus","Lepomis","75","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"419",2261,"11/12/2004","13:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","15","1.1","330","VEG","MUD","","","N","BGS","macrochirus","Lepomis","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"420",2265,"01/13/2005","13:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","1","1.3","26","VEG","AVG","","","N","BGS","macrochirus","Lepomis","35","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"421",2266,"02/08/2005","13:00:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","6","1.1","132","VEG","MUD","","","N","BGS","macrochirus","Lepomis","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"422",2267,"03/17/2005","12:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","5","1","100","VEG","MUD","","","N","BGS","macrochirus","Lepomis","40","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"423",2269,"04/29/2005","14:05:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","5","1.1","110","VEG","MUD","","","N","BGS","macrochirus","Lepomis","70","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"424",2269,"04/29/2005","14:05:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","20","5","1.1","110","VEG","MUD","","","N","BGS","macrochirus","Lepomis","68","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"425",2289,"12/29/2005","11:52:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","","15","3","0.8","36","VEG","AVG","","","N","BGS","macrochirus","Lepomis","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"426",2305,"01/18/2006","10:50:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","9","6","0.6","32.40000153","VEG","MUD","","","N","BGS","macrochirus","Lepomis","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"427",2316,"02/14/2006","11:25:00","LIS","B9D82851352","BSEIN","SEIN50","2","","","","","12","10","0.3","36","VEG","AVG","Fish stranded in submerged veg @ end of haul","","N","BGS","macrochirus","Lepomis","38","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"428",2381,"03/13/2006","11:30:00","LIHF","A0D82851353","BSEIN","SEIN50","1","","","","","12","4","0.4","19.20000076","RIP","MUD","","","N","BGS","macrochirus","Lepomis","36","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"429",2426,"04/12/2006","10:32:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","12","5","0.4","24","RIP","AVG","","","N","BGS","macrochirus","Lepomis","41","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"430",2426,"04/12/2006","10:32:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","12","5","0.4","24","RIP","AVG","","","N","BGS","macrochirus","Lepomis","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"431",2426,"04/12/2006","10:32:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","12","5","0.4","24","RIP","AVG","","","N","BGS","macrochirus","Lepomis","42","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"432",2438,"04/18/2006","12:30:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","4","0.6","36","RIP","AVG","","","N","BGS","macrochirus","Lepomis","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"433",2438,"04/18/2006","12:30:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","15","4","0.6","36","RIP","AVG","","","N","BGS","macrochirus","Lepomis","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"434",2434,"04/18/2006","15:25:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","10","3","0.5","15","RIP","GRV","","","N","BGS","macrochirus","Lepomis","42","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"435",2445,"04/27/2006","09:57:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","21","4","0.8","67.20000458","RIP","AVG","","","N","BGS","macrochirus","Lepomis","33","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"436",2447,"05/01/2006","10:55:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","24","4","0.7","67.19999695","RIP","AVG","","","N","BGS","macrochirus","Lepomis","36","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"437",2447,"05/01/2006","10:55:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","24","4","0.7","67.19999695","RIP","AVG","","","N","BGS","macrochirus","Lepomis","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"438",959,"05/02/2006","11:35:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","7","5","0.6","21","RIP","GRV","","","N","BGS","macrochirus","Lepomis","43","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"439",959,"05/02/2006","11:35:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","7","5","0.6","21","RIP","GRV","","","N","BGS","macrochirus","Lepomis","40","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"440",2485,"06/28/2006","15:57:00","FW1","A0D844101381","BSEIN","SEIN50","1","","","","","6","4","0.4","9.600000381","RIP","GRV","Secchi = depth of pond (clear to bottom).","","N","BGS","macrochirus","Lepomis","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"441",2681,"08/20/2007","11:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","2","1","80","AG","MUD","YSI down","","N","BGS","macrochirus","Lepomis","42","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"442",2681,"08/20/2007","11:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","2","1","80","AG","MUD","YSI down","","N","BGS","macrochirus","Lepomis","21","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"443",2681,"08/20/2007","11:45:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","2","1","80","AG","MUD","YSI down","","N","BGS","macrochirus","Lepomis","20","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"444",2677,"10/05/2007","10:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","1.5","180","AG","MUD","","","N","BGS","macrochirus","Lepomis","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","7","","","","","","","","","","","","","","","","","",""
"445",2677,"10/05/2007","10:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","1.5","180","AG","MUD","","","N","BGS","macrochirus","Lepomis","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"446",2677,"10/05/2007","10:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","1.5","180","AG","MUD","","","N","BGS","macrochirus","Lepomis","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"447",2696,"11/02/2007","13:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","2","240","AG","MUD","Pond was filled to the top","","N","BGS","macrochirus","Lepomis","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"448",2696,"11/02/2007","13:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","2","240","AG","MUD","Pond was filled to the top","","N","BGS","macrochirus","Lepomis","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","5","","","","","","","","","","","","","","","","","",""
"449",2696,"11/02/2007","13:15:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","3","2","240","AG","MUD","Pond was filled to the top","","N","BGS","macrochirus","Lepomis","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","6","","","","","","","","","","","","","","","","","",""
"450",2708,"11/09/2007","11:10:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","N 38- 35' 56.1   W 121- 35'25.7","","N","BGS","macrochirus","Lepomis","46","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"451",2708,"11/09/2007","11:10:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","N 38- 35' 56.1   W 121- 35'25.7","","N","BGS","macrochirus","Lepomis","43","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"452",2710,"11/09/2007","12:05:00","CCS3","A0D82231218","BSEIN","SEIN50","1","","","","","35","1.5","1.7","89.25","RIP","MUD","N 38-37'19.2    W 121-36'29.1","","N","BGS","macrochirus","Lepomis","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"453",2732,"11/16/2007","12:10:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","5","1","75","AG","MUD","","","N","BGS","macrochirus","Lepomis","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"454",2732,"11/16/2007","12:10:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","5","1","75","AG","MUD","","","N","BGS","macrochirus","Lepomis","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"455",2732,"11/16/2007","12:10:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","5","1","75","AG","MUD","","","N","BGS","macrochirus","Lepomis","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"456",2732,"11/16/2007","12:10:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","5","1","75","AG","MUD","","","N","BGS","macrochirus","Lepomis","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"457",2733,"12/07/2007","09:00:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","","30","3","0.3","27.00000191","RIP","MUD","Ebb tide/ Rain w/in the last 24hrs","","N","BGS","macrochirus","Lepomis","72","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"458",2761,"12/12/2007","10:15:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","","","N","BGS","macrochirus","Lepomis","65","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"459",2761,"12/12/2007","10:15:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","","","N","BGS","macrochirus","Lepomis","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"460",2761,"12/12/2007","10:15:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","","","N","BGS","macrochirus","Lepomis","75","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"461",2761,"12/12/2007","10:15:00","CCS1","A0D82131212","BSEIN","SEIN50","1","","","","","28","3","0.8","67.20000458","RIP","MUD","","","N","BGS","macrochirus","Lepomis","72","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"462",2840,"03/19/2008","12:50:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","","30","1.5","0.3","13.50000095","RIP","MUD","","","N","BGS","macrochirus","Lepomis","35","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"463",2856,"04/02/2008","12:50:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","40","4.5","0.7","126","AG","MUD","","","N","BGS","macrochirus","Lepomis","34","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"464",2876,"04/16/2008","13:20:00","LIS","B9D82851352","BSEIN","SEIN50","1","","","","","27","2.5","0.4","27","RIP","MUD","","","N","BGS","macrochirus","Lepomis","36","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"465",2895,"04/29/2008","10:05:00","CCS3","A0D82231218","BSEIN","SEIN50","1","","","","","38","4","1.2","182.4000092","RIP","MUD","","","N","BGS","macrochirus","Lepomis","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
