"","SampleID","SampleDate","SampleTime","StationCode","SampleMethod","OrganismCode","Race","ForkLength","Weight","SampleDate.diet","SampleTime.diet","StationCode.diet","Gear.diet","Race.diet","ForkLength.diet","ForkLengthLabel","Weight.diet","WeightLabel","Fullness","Digestion","WeightStomachFull","WeightStomachEmpty","PreyTaxa","LifeStage","HigherTaxa","PreyCount","WeightPrey","StomachBrokenDamaged","StomachComments","ProcessedBy","QAQCBy","FishTagID"
"579","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","33","0.28","04/27/2016","14:20:00","BL-6","","","33","","0.28","","","4","","","Cyclopoida","","Cyclopoida","10","0.0000","","","as","bo","2016_DSM_016"
"580","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Chydorus sp","","Cladocera","1","0.0000","","broken","as","bo","2016_DSM_017"
"581","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Daphnia sp","","Cladocera","1","0.0000","","","as","bo","2016_DSM_017"
"582","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Copepoda","juvenile","Copepoda","33","0.0003","","","as","bo","2016_DSM_017"
"583","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Pseudodiaptomus forbesi","","Calanoida","47","0.0004","","","as","bo","2016_DSM_017"
"584","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Diaptomidae","","Calanoida","3","0.0000","","","as","bo","2016_DSM_017"
"585","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Calanoida","juvenile","Calanoida","17","0.0001","","","as","bo","2016_DSM_017"
"586","6951","04/27/2016","14:20:00","BL6","BSEIN","DSM","n/p","32","0.18","04/27/2016","14:20:00","BL-6","","","32","","0.18","","","","","","Cyclopoida","juvenile","Cyclopoida","9","0.0000","","","as","bo","2016_DSM_017"
"587","6959","04/28/2016","12:35:00","STTD","RSTR","WAG","n/p","38","0.25","04/28/2016","12:35:00","STTD","","","38","","0.25","","1","","","","No animals","","0","","","","","as","bo","2016_WAG_002"
"588","6962","04/29/2016","10:40:00","STTD","RSTR","WAG","n/p","34","0.19","04/29/2016","10:40:00","STTD","","","34","","0.19","","1","","0.0017","","No animals","","0","","","","","as","bo","2016_WAG_003"
"589","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","35","0.32","05/03/2016","09:49:00","STTD","","","35","","0.32","","4","5","0.0047","0.002","Daphniidae","","Cladocera","5","0.0000","","","as","bo","2016_DSM_018"
"590","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","35","0.32","05/03/2016","09:49:00","STTD","","","35","","0.32","","4","5","0.0047","0.002","Pseudodiaptomus forbesi","","Calanoida","18","0.0000","","","as","bo","2016_DSM_018"
"591","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","35","0.32","05/03/2016","09:49:00","STTD","","","35","","0.32","","4","5","0.0047","0.002","Eurytemora sp","","Calanoida","7","0.0003","","","as","bo","2016_DSM_018"
"592","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","35","0.32","05/03/2016","09:49:00","STTD","","","35","","0.32","","4","5","0.0047","0.002","Acanthocyclops robustus","","Cyclopoida","6","0.0000","","","as","bo","2016_DSM_018"
"593","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","35","0.32","05/03/2016","09:49:00","STTD","","","35","","0.32","","4","5","0.0047","0.002","Cyclopoida","","Cyclopoida","2","0.0000","","","as","bo","2016_DSM_018"
"594","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","33","0.23","05/03/2016","09:49:00","STTD","","","33","","0.23","","","4","","","Unidentified","","Unidentified","","0.0002","","","as","bo","2016_DSM_019"
"595","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","33","0.23","05/03/2016","09:49:00","STTD","","","33","","0.23","","","4","","","Daphniidae","","Cladocera","5","0.0000","","","as","bo","2016_DSM_019"
"596","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","33","0.23","05/03/2016","09:49:00","STTD","","","33","","0.23","","","4","","","Pseudodiaptomus forbesi","","Calanoida","1","0.0000","","","as","bo","2016_DSM_019"
"597","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","33","0.23","05/03/2016","09:49:00","STTD","","","33","","0.23","","","4","","","Acanthocyclops robustus","","Cyclopoida","5","0.0000","","","as","bo","2016_DSM_019"
"598","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","33","0.23","05/03/2016","09:49:00","STTD","","","33","","0.23","","","4","","","Cyclopoida","","Cyclopoida","1","0.0000","","","as","bo","2016_DSM_019"
"599","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Copepoda","","Copepoda","4","0.0001","","","as","bo","2016_DSM_020"
"600","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Daphnia sp","","Cladocera","12","0.0002","","","as","bo","2016_DSM_020"
"601","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Pseudodiaptomus forbesi","","Calanoida","4","0.0000","","","as","bo","2016_DSM_020"
"602","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Diaptomidae","","Calanoida","5","0.0000","","","as","bo","2016_DSM_020"
"603","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Eurytemora sp","","Calanoida","1","0.0000","","","as","bo","2016_DSM_020"
"604","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Cyclopoida","juvenile","Cyclopoida","7","0.0000","","","as","bo","2016_DSM_020"
"605","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Acanthocyclops robustus","","Cyclopoida","11","0.0001","","","as","bo","2016_DSM_020"
"606","6965","05/03/2016","09:49:00","STTD","RSTR","DSM","n/p","32","0.24","05/03/2016","09:49:00","STTD","","","32","","0.24","","4","5","0.004","0.0021","Diacyclops thomasi","","Cyclopoida","1","0.0000","","","as","bo","2016_DSM_020"
"607","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.26","05/03/2016","09:49:00","STTD","","","34","","0.26","","2","6","0.0016","0.0014","Daphnia sp","","Cladocera","1","0.0000","","","as","bo","2016_WAG_004"
"608","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Daphnia sp","","Cladocera","15","0.0000","","","as","bo","2016_WAG_005"
"609","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Bosmina sp","","Cladocera","2","0.0000","","","as","bo","2016_WAG_005"
"610","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Ceriodaphnia sp","","Cladocera","1","0.0000","","","as","bo","2016_WAG_005"
"611","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Pseudodiaptomus forbesi","","Calanoida","5","0.0000","","","as","bo","2016_WAG_005"
"612","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Diaptomidae","","Calanoida","1","0.0000","","","as","bo","2016_WAG_005"
"613","6965","05/03/2016","09:49:00","STTD","RSTR","WAG","n/p","34","0.24","05/03/2016","09:49:00","STTD","","","34","","0.24","","4","5","0.0037","0.0024","Cyclopoida","juvenile","Cyclopoida","2","0.0000","","","as","bo","2016_WAG_005"
"614","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Unidentified","","Unidentified","","0.0001","","","as","bo","2016_DSM_021"
"615","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Daphnia sp","","Cladocera","10","0.0000","","","as","bo","2016_DSM_021"
"616","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Daphnia grp 2","","Cladocera","3","0.0000","","","as","bo","2016_DSM_021"
"617","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Pseudodiaptomus forbesi","","Calanoida","14","0.0002","","","as","bo","2016_DSM_021"
"618","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Acanthocyclops robustus","","Cyclopoida","8","0.0000","","","as","bo","2016_DSM_021"
"619","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.29","05/06/2016","12:24:00","STTD","","","34","","0.29","","4","4","0.0037","0.0015","Cyclopoida","","Cyclopoida","5","0.0000","","","as","bo","2016_DSM_021"
"620","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.31","05/06/2016","12:24:00","STTD","","","34","","0.31","","","5","","0.0021","Cyclopoida","","Cyclopoida","3","0.0000","","broken","as","bo","2016_DSM_022"
"621","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.31","05/06/2016","12:24:00","STTD","","","34","","0.31","","","5","","0.0021","Bosmina sp","","Cladocera","1","0.0000","","","as","bo","2016_DSM_022"
"622","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.31","05/06/2016","12:24:00","STTD","","","34","","0.31","","","5","","0.0021","Diaptomidae","","Calanoida","5","0.0000","","","as","bo","2016_DSM_022"
"623","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.31","05/06/2016","12:24:00","STTD","","","34","","0.31","","","5","","0.0021","Pseudodiaptomus forbesi","","Calanoida","2","0.0000","","","as","bo","2016_DSM_022"
"624","6976","05/06/2016","12:24:00","STTD","RSTR","DSM","n/p","34","0.31","05/06/2016","12:24:00","STTD","","","34","","0.31","","","5","","0.0021","Acanthocyclops robustus","","Cyclopoida","5","0.0003","","","as","bo","2016_DSM_022"
"625","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Daphnia sp","","Cladocera","4","0.0000","","","as","bo","2016_WAG_007"
"626","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Diaptomidae","","Calanoida","2","0.0000","","","as","bo","2016_WAG_007"
"627","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Chironomidae","larvae","Diptera","1","0.0000","","","as","bo","2016_WAG_007"
"628","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Acanthocyclops robustus","","Cyclopoida","13","0.0003","","","as","bo","2016_WAG_007"
"629","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Diacyclops thomasi","","Cyclopoida","1","0.0000","","","as","bo","2016_WAG_007"
"630","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","36","0.3","05/06/2016","12:24:00","STTD","","","36","","0.3","","4","5","0.0052","0.003","Cyclopoida","juvenile","Cyclopoida","4","0.0000","","","as","bo","2016_WAG_007"
"631","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Unidentified","","Unidentified","","0.0000","","","as","bo","2016_WAG_008"
"632","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Daphnia sp","","Cladocera","3","0.0000","","","as","bo","2016_WAG_008"
"633","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Bosmina sp","","Cladocera","1","0.0000","","","as","bo","2016_WAG_008"
"634","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Chironomidae","larvae","Diptera","1","0.0000","","","as","bo","2016_WAG_008"
"635","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Pseudodiaptomus forbesi","","Calanoida","1","0.0000","","","as","bo","2016_WAG_008"
"636","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Diaptomidae","","Calanoida","3","0.0000","","","as","bo","2016_WAG_008"
"637","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Cyclopoida","","Cyclopoida","4","0.0000","","","as","bo","2016_WAG_008"
"638","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.34","05/06/2016","12:24:00","STTD","","","32","","0.34","","4","5","0.0038","0.0019","Acanthocyclops robustus","","Cyclopoida","17","0.0002","","","as","bo","2016_WAG_008"
"639","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Daphnia sp","","Cladocera","5","0.0001","","","as","bo","2016_WAG_009"
"640","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Diaptomidae","","Calanoida","4","0.0000","","","as","bo","2016_WAG_009"
"641","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Pseudodiaptomus forbesi","","Calanoida","1","0.0000","","","as","bo","2016_WAG_009"
"642","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Eurytemora sp","","Calanoida","1","0.0000","","","as","bo","2016_WAG_009"
"643","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Cyclopoida","","Cyclopoida","6","0.0000","","","as","bo","2016_WAG_009"
"644","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Eucyclops sp","","Cyclopoida","2","0.0000","","","as","bo","2016_WAG_009"
"645","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Diacyclops thomasi","","Cyclopoida","1","0.0000","","","as","bo","2016_WAG_009"
"646","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","32","0.2","05/06/2016","12:24:00","STTD","","","32","","0.2","","4","5","0.0031","0.0014","Acanthocyclops robustus","","Cyclopoida","13","0.0002","","","as","bo","2016_WAG_009"
"647","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.23","05/06/2016","12:24:00","STTD","","","33","","0.23","","3","4","0.003","0.002","Daphnia sp","","Cladocera","1","0.0000","","","as","bo","2016_WAG_010"
"648","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.23","05/06/2016","12:24:00","STTD","","","33","","0.23","","3","4","0.003","0.002","Calanoida","","Calanoida","9","0.0000","","","as","bo","2016_WAG_010"
"649","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.23","05/06/2016","12:24:00","STTD","","","33","","0.23","","3","4","0.003","0.002","Acanthocyclops robustus","","Cyclopoida","8","0.0000","","","as","bo","2016_WAG_010"
"650","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.23","05/06/2016","12:24:00","STTD","","","33","","0.23","","3","4","0.003","0.002","Cyclopoida","","Cyclopoida","8","0.0000","","","as","bo","2016_WAG_010"
"651","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.25","05/06/2016","12:24:00","STTD","","","33","","0.25","","5","5","0.0043","0.0021","Daphnia sp","","Cladocera","2","0.0000","","","as","bo","2016_WAG_011"
"652","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.25","05/06/2016","12:24:00","STTD","","","33","","0.25","","5","5","0.0043","0.0021","Pseudodiaptomus forbesi","","Calanoida","4","0.0001","","","as","bo","2016_WAG_011"
"653","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.25","05/06/2016","12:24:00","STTD","","","33","","0.25","","5","5","0.0043","0.0021","Acanthocyclops robustus","","Cyclopoida","16","0.0003","","","as","bo","2016_WAG_011"
"654","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.25","05/06/2016","12:24:00","STTD","","","33","","0.25","","5","5","0.0043","0.0021","Cyclopoida","","Cyclopoida","4","0.0000","","","as","bo","2016_WAG_011"
"655","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.24","05/06/2016","12:24:00","STTD","","","33","","0.24","","4","4","0.0042","0.0024","Unidentified","","Unidentified","","0.0000","","","as","bo","2016_WAG_012"
"656","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.24","05/06/2016","12:24:00","STTD","","","33","","0.24","","4","4","0.0042","0.0024","Daphnia sp","","Cladocera","2","0.0000","","","as","bo","2016_WAG_012"
"657","6976","05/06/2016","12:24:00","STTD","RSTR","WAG","n/p","33","0.24","05/06/2016","12:24:00","STTD","","","33","","0.24","","4","4","0.0042","0.0024","Diaptomidae","","Calanoida","6","0.0000","","","as","bo","2016_WAG_012"
