Processed by,Species,ID,Date,Time,FL (mm),wt (g),Fullness,Digestion,full wt,empty wt,Prey Taxa,LH,Higher level,Count,wt (g),Comments,QA/QC
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Daphnia sp,,Cladocera,1,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Simocephalus sp,,Cladocera,4,0.0008,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Osphranticum labronectum,,Calanoida,1,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Crangonyx sp,,Amphipoda,1,0.0006,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Chironomidae,larvae,Diptera,1,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Acanthocyclops robustus,,Cyclopoida,33,0.0054,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Oligochaeta,,Oligochaeta,1,0.0093,,jc
ATE,CHN,2017_Ad_plus-F_495,7/17/2017,9:28,44,0.83,6,5,0.0477,0.0199,Unidentified,,Unidentified,,0.0057,,jc
ATE,CHN,2017_Ad_plus-F_560,9/11/2017,11:50,40,0.67,4,5,0.0306,0.0158,Acanthocyclops robustus,,Cyclopoida,40,0.0070,,jc
ATE,CHN,2017_Ad_plus-F_560,9/11/2017,11:50,40,0.67,4,5,0.0306,0.0158,Daphnia pulex/pulicaria grp.,,Cladocera,10,0.0033,,jc
ATE,CHN,2017_Ad_plus-F_560,9/11/2017,11:50,40,0.67,4,5,0.0306,0.0158,Simocephalus sp,,Cladocera,5,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_560,9/11/2017,11:50,40,0.67,4,5,0.0306,0.0158,Chironomidae,larvae,Diptera,4,0.0003,,jc
ATE,CHN,2017_Ad_plus-F_560,9/11/2017,11:50,40,0.67,4,5,0.0306,0.0158,Insect matter,,Insecta,,0.0000,,jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Chironomidae,larvae,Diptera,3,0.0003,"labeled as ""dried out""",jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Acanthocyclops robustus,,Cyclopoida,1,0,,jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Chironomidae,emergent,Diptera,3,0.0044,,jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Daphnia pulex/pulicaria grp.,,Cladocera,2,0,,jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Chironomidae,pupae,Diptera,7,0.0014,,jc
BO,CHN,2017_Ad_plus-F_572,9/19/2017,15:15,41,0.63,5,5,0.0247,0.0163,Insect matter,,Insecta,,0.0019,,jc
JC,CHN,2017_Ad_plus-F_575,9/11/2017,13:56,34,0.35,2,1,0.0088,0.0077,Insect matter,,Insecta,,0.0008,,jc
BO,CHN,2017_Ad_plus-F_576,9/11/2017,13:13,42,0.64,6,4,0.0414,0.0180,Oligochaeta,,Oligochaeta,1,0.0191,,jc
BO,CHN,2017_Ad_plus-F_576,9/11/2017,13:13,42,0.64,6,4,0.0414,0.0180,Animal matter,,Animalia,,0.0003,,jc
BO,CHN,2017_Ad_plus-F_576,9/11/2017,13:13,42,0.64,6,4,0.0414,0.0180,Unidentified,,Unidentified,,0.0011,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Chironomidae,larvae,Diptera,5,0.0003,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Oligochaeta,,Oligochaeta,9,0.0145,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Daphnia pulex/pulicaria grp.,,Cladocera,2,0.0000,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Unidentified,,Unidentified,,0.0007,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Insect matter,,Insecta,1,0.0006,,jc
BO,CHN,2017_Ad_plus-F_577,9/11/2017,13:29,36,0.48,6,5,0.0380,0.0140,Chironomidae,emergent,Diptera,3,0.0008,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Chironomidae,pupae,Diptera,4,0.0119,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Chironomidae,adult,Diptera,1,0.0006,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Chironomidae,larvae,Diptera,4,0.0002,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Daphnia sp,,Cladocera,1,0.0001,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Acanthocyclops robustus,,Cyclopoida,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_578,9/11/2017,13:14,39,0.53,6,5,0.0256,0.0108,Insect matter,,Insecta,,0.0017,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Oligochaeta,,Oligochaeta,8,0.0124,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Chironomidae,larvae,Diptera,2,0.0000,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Plant matter,,Plant Matter,,0.0002,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Crangonyx sp,,Amphipoda,3,0.0054,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Cecidomyiidae,larvae,Diptera,1,0.0003,,jc
BO,CHN,2017_Ad_plus-F_617,9/11/2017,13:18,48,1.03,6,5,0.0680,0.0269,Unidentified,,Unidentified,,0.0062,,jc
BO,CHN,2017_Ad_plus-F_672,9/11/2017,13:21,50,1.18,,,,,,,,,,no stomach in vial,jc
BO,CHN,2017_Ad_plus-F_729,9/11/2017,11:46,39,0.51,3,6,0.0111,0.0088,Isotomidae,,Collembola,1,0.0002,,jc
BO,CHN,2017_Ad_plus-F_729,9/11/2017,11:46,39,0.51,3,6,0.0111,0.0088,Daphnia pulex/pulicaria grp.,,Cladocera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_729,9/11/2017,11:46,39,0.51,3,6,0.0111,0.0088,Acanthocyclops robustus,,Cyclopoida,2,0.0000,,jc
BO,CHN,2017_Ad_plus-F_729,9/11/2017,11:46,39,0.51,3,6,0.0111,0.0088,Crangonyx sp,,Amphipoda,1,0.0017,,jc
BO,CHN,2017_Ad_plus-F_742,9/11/2017,11:43,47,1.18,2,6,0.0275,0.0275,Insect matter,,Insecta,,0.0000,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Chironomidae,pupae,Diptera,54,0.0133,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Chironomidae,larvae,Diptera,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Acanthocyclops robustus,,Cyclopoida,12,0.0017,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Diaptomidae,,Calanoida,1,0.0009,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Daphnia pulex/pulicaria grp.,,Cladocera,5,0.0021,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Ceriodaphnia sp,,Cladocera,2,0.0002,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Psyllidae,adult,Hemiptera,1,0.0006,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Culicidae,larvae,Diptera,4,0.0110,,jc
JC,CHN,2017_Ad_plus-F_744,9/11/2017,13:24,42,0.89,6,4,0.0841,0.0232,Insect matter,,Insecta,,0.0125,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Chironomidae,emergent,Diptera,50,0.0475,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Psocoptera,adult,Psocoptera,3,0.0024,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Daphnia sp,,Cladocera,6,0.0012,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Chironomidae,larvae,Diptera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Ostracoda,,Ostracoda,1,0.0004,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Daphnia pulex/pulicaria grp.,,Cladocera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Unidentified,,Unidentified,,0.0008,,jc
BO,CHN,2017_Ad_plus-F_755,9/11/2017,14:10,51,1.54,6,5,0.0877,0.0317,Chironomidae,pupae,Diptera,1,0.0001,,jc
ATE,CHN,2017_Ad_plus-F_826,9/11/2017,11:55,32,0.28,2,1,0.0600,0.0045,Animal matter,,Animalia,,0.0010,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Daphnia pulex/pulicaria grp.,,Cladocera,10,0.0058,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Americorophium stimpsoni,,Amphipoda,1,0.0043,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Aranae,,Arachnida,3,0.0039,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Chironomidae,larvae,Diptera,2,0.0001,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Insect matter,,Insecta,,0.0085,,jc
JC,CHN,2017_Ad_plus-F_840,9/11/2017,11:39,51,1.33,5,4,0.0630,0.0313,Unidentified,,Unidentified,,0.0026,,jc
BO,CHN,2017_Ad_plus-F_843,9/19/2017,15:22,48,1.19,6,3,0.0696,0.0270,Aranae,,Arachnida,10,0.0061,"labeled as ""dried out""",jc
BO,CHN,2017_Ad_plus-F_843,9/19/2017,15:22,48,1.19,6,3,0.0696,0.0270,Animal matter,,Animalia,,0.0186,,jc
BO,CHN,2017_Ad_plus-F_843,9/19/2017,15:22,48,1.19,6,3,0.0696,0.0270,Chironomidae,larvae,Diptera,1,0.0004,,jc
BO,CHN,2017_Ad_plus-F_843,9/19/2017,15:22,48,1.19,6,3,0.0696,0.0270,Hyalella azteca,,Amphipoda,1,0.0007,,jc
,CHN,2017_Ad_plus-F_859,10/2/2017,16:59,35,0.34,,,,,,,,,,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Sphaeroceridae,adult,Diptera,6,0.0068,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Staphylinidae,adult,Coleoptera,1,0.0015,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Aranae,,Arachnida,1,0.0008,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Chironomidae,adult,Diptera,4,0.0017,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Unidentified,,Unidentified,,0.0002,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Diptera,adult,Diptera,1,0.0006,,jc
BO,CHN,2017_Ad_plus-F_883,9/11/2017,11:35,54,1.55,5,5,0.0484,0.0338,Chilopoda,,Chilopoda,1,0.0011,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Crangonyx sp,,Amphipoda,5,0.0117,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Chironomidae,larvae,Diptera,8,0.0008,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Nematocera,pupae,Diptera,1,0.0019,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Daphnia pulex/pulicaria grp.,,Cladocera,198,0.1216,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Unidentified,,Unidentified,,0.0070,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Aphididae,adult,Hemiptera,1,0.0009,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Odonata,nymph,Odonata,1,0.0074,,jc
ATE,CHN,2017_Ad_plus-F-1660,7/21/2017,14:47,73,5.07,6,5,0.2678,0.0844,Insect matter,,Insecta,,0.0016,,jc
BO,CHN,2017_Ad_plus-F-450,7/17/2017,11:53,41,0.57,5,5,0.0334,0.0115,Chironomidae,emergent,Diptera,20,0.0140,,jc
BO,CHN,2017_Ad_plus-F-450,7/17/2017,11:53,41,0.57,5,5,0.0334,0.0115,Chironomidae,larvae,Diptera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F-450,7/17/2017,11:53,41,0.57,5,5,0.0334,0.0115,Chironomidae,pupae,Diptera,1,0.0027,,jc
JC,CHN,2017_Ad_plus-S_022,9/8/2017,15:19,67,3.96,6,5,0.2085,0.0730,Crangonyx sp,,Amphipoda,3,0.0240,,jc
JC,CHN,2017_Ad_plus-S_022,9/8/2017,15:19,67,3.96,6,5,0.2085,0.0730,Daphnia pulex/pulicaria grp.,,Cladocera,81,0.0555,,jc
JC,CHN,2017_Ad_plus-S_022,9/8/2017,15:19,67,3.96,6,5,0.2085,0.0730,Chironomidae,larvae,Diptera,1,0.0000,,jc
JC,CHN,2017_Ad_plus-S_022,9/8/2017,15:19,67,3.96,6,5,0.2085,0.0730,Diaptomidae,,Calanoida,20,0.0178,,jc
JC,CHN,2017_Ad_plus-S_022,9/8/2017,15:19,67,3.96,6,5,0.2085,0.0730,Unidentified,,Unidentified,,0.0080,,jc
JC,CHN,2017_Ad_plus-S_023,8/28/2017,11:54,76,4.89,5,5,0.2325,0.0998,Daphnia pulex/pulicaria grp.,,Cladocera,112,0.1029,,jc
JC,CHN,2017_Ad_plus-S_023,8/28/2017,11:54,76,4.89,5,5,0.2325,0.0998,Diaptomidae,,Calanoida,5,0.0047,,jc
JC,CHN,2017_Ad_plus-S_023,8/28/2017,11:54,76,4.89,5,5,0.2325,0.0998,Animal matter,,Animalia,,0.0111,,jc
JC,CHN,2017_Ad_plus-S_024,8/14/2017,15:45,80,6.73,5,5,0.2713,0.1209,Daphnia pulex/pulicaria grp.,,Cladocera,112,0.1158,,jc
JC,CHN,2017_Ad_plus-S_024,8/14/2017,15:45,80,6.73,5,5,0.2713,0.1209,Diaptomidae,,Calanoida,4,0.0050,,jc
JC,CHN,2017_Ad_plus-S_024,8/14/2017,15:45,80,6.73,5,5,0.2713,0.1209,Oligochaeta,,Oligochaeta,1,0.0135,,jc
JC,CHN,2017_Ad_plus-S_025,9/8/2017,15:24,85,7.36,4,3,0.1427,0.1120,Chironomidae,pupae,Diptera,4,0.0020,,jc
JC,CHN,2017_Ad_plus-S_025,9/8/2017,15:24,85,7.36,4,3,0.1427,0.1120,Chironomidae,emergent,Diptera,1,0.0016,,jc
JC,CHN,2017_Ad_plus-S_025,9/8/2017,15:24,85,7.36,4,3,0.1427,0.1120,Daphniidae,,Cladocera,18,0.0126,,jc
JC,CHN,2017_Ad_plus-S_025,9/8/2017,15:24,85,7.36,4,3,0.1427,0.1120,Animal matter,,Animalia,,0.0122,,jc
JC,CHN,2017_Ad_plus-S_026,9/8/2017,15:00,84,6.70,5,4,0.1890,0.1036,Daphnia sp,,Cladocera,103,0.0630,,jc
JC,CHN,2017_Ad_plus-S_026,9/8/2017,15:00,84,6.70,5,4,0.1890,0.1036,Chironomidae,larvae,Diptera,2,0.0001,,jc
JC,CHN,2017_Ad_plus-S_026,9/8/2017,15:00,84,6.70,5,4,0.1890,0.1036,Chironomidae,emergent,Diptera,3,0.0044,,jc
JC,CHN,2017_Ad_plus-S_026,9/8/2017,15:00,84,6.70,5,4,0.1890,0.1036,Unidentified,,Unidentified,,0.0170,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Corixidae,adult,Hemiptera,1,0.0048,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Aphididae,adult,Hemiptera,2,0.0024,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Insecta,larvae,Insecta,2,0.0018,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Ephydridae,adult,Diptera,1,0.0016,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Chironomidae,pupae,Diptera,217,0.0965,,jc
ATE,CHN,2017_Ad_plus-S_132,8/9/2017,14:02,92,8.90,5,5,0.4150,0.1348,Chironomidae,emergent,Diptera,132,0.0998,,jc
JC,CHN,2017_Ad_plus-S_135,8/8/2017,15:41,97,10.97,3,2,0.2375,0.2063,Daphnia pulex/pulicaria grp.,,Cladocera,2,0.0010,"27 parasitic nematodes, .0089",jc
JC,CHN,2017_Ad_plus-S_135,8/8/2017,15:41,97,10.97,3,2,0.2375,0.2063,Hyalella azteca,,Amphipoda,1,0.0018,,jc
JC,CHN,2017_Ad_plus-S_135,8/8/2017,15:41,97,10.97,3,2,0.2375,0.2063,Insect matter,,Insecta,,0.0223,,jc
BO,CHN,2017_Ad_plus-S_136,8/8/2017,15:46,97,11.43,2,2,0.2275,0.2100,Insect matter,,Insecta,,0.0171,,jc
JC,CHN,2017_Ad_plus-S_139,7/21/2017,14:37,100,11.45,4,2,0.2247,0.1876,Insect matter,,Insecta,,0.0412,,jc
JC,CHN,2017_Ad_plus-S_146,8/8/2017,15:51,94,9.1872,5,5,0.3759,0.1541,Chironomidae,larvae,Diptera,81,0.0317,,jc
JC,CHN,2017_Ad_plus-S_146,8/8/2017,15:51,94,9.1872,5,5,0.3759,0.1541,Chironomidae,pupae,Diptera,161,0.1141,,jc
JC,CHN,2017_Ad_plus-S_146,8/8/2017,15:51,94,9.1872,5,5,0.3759,0.1541,Aranae,,Arachnida,1,0.0026,"5 parasitic nematodes, .0007",jc
JC,CHN,2017_Ad_plus-S_146,8/8/2017,15:51,94,9.1872,5,5,0.3759,0.1541,Americorophium spinicorne,,Amphipoda,1,0.0012,,jc
JC,CHN,2017_Ad_plus-S_147,8/8/2017,15:53,95,8.3250,3,3,0.1438,0.1256,Chironomidae,pupae,Diptera,8,0.0036,,jc
JC,CHN,2017_Ad_plus-S_147,8/8/2017,15:53,95,8.3250,3,3,0.1438,0.1256,Chironomidae,emergent,Diptera,1,0.0009,,jc
JC,CHN,2017_Ad_plus-S_147,8/8/2017,15:53,95,8.3250,3,3,0.1438,0.1256,Insect matter,,Insecta,,0.0110,,jc
JC,CHN,2017_Ad_plus-S_148,8/8/2017,15:57,97,9.0970,4,5,0.1741,0.1324,Chironomidae,pupae,Diptera,33,0.0186,,jc
JC,CHN,2017_Ad_plus-S_148,8/8/2017,15:57,97,9.0970,4,5,0.1741,0.1324,Chironomidae,larvae,Diptera,19,0.0029,,jc
JC,CHN,2017_Ad_plus-S_148,8/8/2017,15:57,97,9.0970,4,5,0.1741,0.1324,Ephemeroptera,larvae,Ephemeroptera,1,0.0022,,jc
JC,CHN,2017_Ad_plus-S_148,8/8/2017,15:57,97,9.0970,4,5,0.1741,0.1324,Americorophium spinicorne,,Amphipoda,2,0.0062,,jc
JC,CHN,2017_Ad_plus-S_148,8/8/2017,15:57,97,9.0970,4,5,0.1741,0.1324,Insect matter,,Insecta,,0.0054,,jc
JC,CHN,2017_Ad_plus-S_166,7/21/2017,13:30,101,12.50,1,1,0.1810,0.1810,No animals,,0,,,,jc
JC,CHN,2017_Ad_plus-S_167,7/26/2017,14:02,107,14.93,3,5,0.2329,0.1969,Coenagrionidae,nymph,Odonata,2,0.0368,,jc
JC,CHN,2017_Ad_plus-S_168,7/26/2017,14:24,107,15.35,1,1,0.2478,0.2478,No animals,,0,,,,jc
JC,CHN,2017_Ad_plus-S_179,7/26/2017,13:24,101,12.47,1,1,0.2341,0.2341,No animals,,0,,,,jc
JC,CHN,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Daphnia pulex/pulicaria grp.,,Cladocera,97,0.0412,,jc
JC,WAG,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Daphnia sp,,Cladocera,17,0.0002,,jc
JC,WAG,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Chironomidae,emergent,Diptera,1,0.0002,,jc
JC,WAG,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Acanthocyclops robustus,,Cyclopoida,3,0.0002,,jc
JC,WAG,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Osteichthyes,larvae,Chordata,1,0.0000,,jc
JC,WAG,2017_DSM_001,9/19/2017,15:12,69,2.80,6,5,0.0740,0.0213,Unidentified,,Unidentified,,0.0036,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Acanthocyclops robustus,,Cyclopoida,15,0.0011,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Ceriodaphnia sp,,Cladocera,95,0.0079,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Eucyclops sp,,Cyclopoida,7,0.0002,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Diacyclops thomasi,,Cyclopoida,1,0.0000,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Chydorus sp,,Cladocera,8,0.0000,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Chydoridae,,Cladocera,2,0.0000,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Bosmina sp,,Cladocera,8,0.0001,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Daphnia pulex/pulicaria grp.,,Cladocera,4,0.0010,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Chironomidae,larvae,Diptera,1,0.0000,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Simocephalus sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_001,7/17/2017,10:37,51,0.79,6,5,0.0253,0.0120,Unidentified,,Unidentified,,0.0037,,jc
JC,WAG,2017_WAG_002,9/12/2017,10:23,46,0.57,1,1,0.0097,0.0097,No animals,,0,,,,jc
JC,WAG,2017_WAG_003,9/12/2017,11:18,43,0.44,2,2,0.0046,0.0036,Diaptomidae,,Calanoida,1,0.0000,,jc
JC,WAG,2017_WAG_003,9/12/2017,11:18,43,0.44,2,2,0.0046,0.0053,Unidentified,,Unidentified,,0.0004,,jc
JC,WAG,2017_WAG_004,8/28/2017,10:06,34,0.2420,1,1,0.0036,0.0036,No animals,,0,,,,jc
JC,WAG,2017_WAG_005,7/21/2017,13:15,42,0.47,4,5,0.0082,0.0071,Acanthocyclops robustus,,Cyclopoida,12,0.0002,,jc
JC,WAG,2017_WAG_005,7/21/2017,13:15,42,0.47,4,5,0.0082,0.0071,Bosmina sp,,Cladocera,39,0.0008,,jc
JC,WAG,2017_WAG_005,7/21/2017,13:15,42,0.47,4,5,0.0082,0.0071,Ceriodaphnia sp,,Cladocera,6,0.0002,,jc
JC,WAG,2017_WAG_005,7/21/2017,13:15,42,0.47,4,5,0.0082,0.0071,Daphnia sp,,Cladocera,3,0.0003,,jc
JC,WAG,2017_WAG_005,7/21/2017,13:15,42,0.47,4,5,0.0082,0.0071,Unidentified,,Unidentified,,0.0004,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Diaptomidae,,Calanoida,9,0.0004,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Acanthocyclops robustus,,Cyclopoida,51,0.0007,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Bosmina sp,,Cladocera,13,0.0002,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Ceriodaphnia sp,,Cladocera,6,0.0001,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Daphnia sp,,Cladocera,1,0.0000,,jc
JC,WAG,2017_WAG_007,7/20/2017,13:10,39,0.4986,5,3,0.0092,0.0063,Unidentified,,Unidentified,,0.0012,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Diaptomidae,,Calanoida,17,0.0008,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Acanthocyclops robustus,,Cyclopoida,5,0.0001,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Bosmina sp,,Cladocera,10,0.0002,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Ceriodaphnia sp,,Cladocera,17,0.0005,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Cyclopoida,juvenile,Cyclopoida,2,0.0000,,jc
JC,WAG,2017_WAG_008,7/20/2017,13:47,38,0.4114,5,4,0.0067,0.0045,Unidentified,,Unidentified,,0.0004,,jc
