Processed by,Date,ID #,,Site Code,Gear,FL,FL (Label if different from data sheet),Weight,Label Weight (If does not match weight on Inventory),Fullness,Digestion,Damp wt,Empty wt,Prey taxa,LH,Count,Wt,Stomach broken/damaged,Comments,REF,QA,Inventory
as,2/20/2014,2014-003CHNF,F,STTD,RSTR,42,,0.5326,,5,5,,0.0056,Simocephalus sp,,2,0.0002,Y,,Cladocera,bo,White 3/4
as,2/20/2014,2014-003CHNF,F,STTD,RSTR,42,,0.5326,,5,5,,0.0056,Cyclopoida,,1,0.0000,Y,,Copepoda,bo,White 3/4
as,2/20/2014,2014-002CHNF,F,STTD,RSTR,40,,0.4646,,,5,,0.0088,Animal Matter,,,0.0001,Y,,Animal Matter,bo,White 3/4
as,2/20/2014,2014-002CHNF,F,STTD,RSTR,40,,0.4646,,,5,,0.0088,Daphniidae,,19,0.0009,Y,,Cladocera,bo,White 3/4
as,2/20/2014,2014-002CHNF,F,STTD,RSTR,40,,0.4646,,,5,,0.0088,Daphnia sp,,10,0.0006,Y,,Cladocera,bo,White 3/4
as,2/20/2014,2014-002CHNF,F,STTD,RSTR,40,,0.4646,,,5,,0.0088,Chironomidae,emergent,2,0.0019,Y,,Diptera,bo,White 3/4
as,2/20/2014,2014-004CHNF,F,STTD,RSTR,38,,0.3229,,2,6,,0.0045,Chironomidae,larvae,1,0.0002,Y,stomach cut too high,Diptera,bo,White 3/4
as,2/25/2014,2014-005CHNF,F,STTD,RSTR,44,,0.6297,,2,6,0.0152,0.0094,Chironomidae,adult,2,0.0006,,,Diptera,bo,White 3/4
as,3/19/2014,2014-077CHNF,F,STTD,RSTR,62,,2.3700,2.6000,,2,,0.0301,Animal Matter,,,0.0028,Y,,Animal Matter,bo,White 3/4
as,3/19/2014,2014-077CHNF,F,STTD,RSTR,62,,2.3700,2.6000,,2,,0.0301,Cyclopoida,,1,0.0000,Y,,Copepoda,bo,White 3/4
as,3/19/2014,2014-077CHNF,F,STTD,RSTR,62,,2.3700,2.6000,,2,,0.0301,Plant matter,,,0.0001,Y,,Plant Matter,bo,White 3/4
as,3/19/2014,2014-077CHNF,F,STTD,RSTR,62,,2.3700,2.6000,,2,,0.0301,Chironomidae,adult,11,0.0008,Y,thoraces,Diptera,bo,White 3/4
as,3/19/2014,2014-081CHNF,F,STTD,RSTR,46,,0.7479,0.9600,1,,0.0091,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-107CHNF,F,STTD,RSTR,43,,0.6598,0.8200,1,,0.0187,,Empty,,,,,,n/a,bo,White 3/4
as,3/20/2014,2014-102CHNF,F,STTD,RSTR,49,,0.9804,1.1300,1,,,,Empty,,,,Y,,n/a,bo,White 3/4
as,3/21/2014,2014-115CHNF,F,"STTD, YB",RSTR,62,,1.9956,2.2300,1,,0.0566,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-112CHNF,F,STTD,RSTR,45,,0.7955,0.9900,4,3,0.0294,0.0127,Animal Matter,,,0.0043,,,Animal Matter,bo,White 3/4
as,3/21/2014,2014-112CHNF,F,STTD,RSTR,45,,0.7955,0.9900,4,3,0.0294,0.0127,Sminthuridae,,1,0.0004,,,Collembola,bo,White 3/4
as,3/21/2014,2014-112CHNF,F,STTD,RSTR,45,,0.7955,0.9900,4,3,0.0294,0.0127,Chironomidae,adult,2,0.0012,,,Diptera,bo,White 3/4
as,3/21/2014,2014-112CHNF,F,STTD,RSTR,45,,0.7955,0.9900,4,3,0.0294,0.0127,Aphididae,adult,1,0.0000,,,Hemiptera,bo,White 3/4
as,3/21/2014,2014-112CHNF,F,STTD,RSTR,45,,0.7955,0.9900,4,3,0.0294,0.0127,Plant matter,,,0.0007,,,Plant Matter,bo,White 3/4
as,5/22/2012,2012-061CHNF,F,STTD,RSTR,89,,4.0655,,1,,0.0800,,Empty,,,,,,n/a,bo,White 4/4
as,5/9/2012,2012-053CHNF,F,STTD,RSTR,65,,2.0213,,1,,0.0748,,Empty,,,,,,n/a,bo,White 4/4
as,3/8/2013,2013-011CHNF,F,STTD,RSTR,82,,5.2526,,2,1,0.1252,0.0981,Animal Matter,,,0.0009,,,Animal Matter,bo,White 4/4
as,4/11/2012,2012-041CHNF,F,STTD,RSTR,71,,2.7117,,1,,0.0489,,Empty,,,,,,n/a,bo,White 4/4
as,4/11/2012,2012-040CHNF,F,"STTD, YB",RSTR,76,,3.2128,,4,2,0.1258,0.0951,Animal Matter,,,0.0041,,,Animal Matter,bo,White 4/4
as,4/11/2012,2012-040CHNF,F,"STTD, YB",RSTR,76,,3.2128,,4,2,0.1258,0.0951,Chironomidae,adult,21,0.0014,,thoraces,Diptera,bo,White 4/4
as,4/11/2012,2012-040CHNF,F,"STTD, YB",RSTR,76,,3.2128,,4,2,0.1258,0.0951,Hymenoptera,adult,1,0.0003,,,Hymenoptera,bo,White 4/4
as,4/11/2012,2012-040CHNF,F,"STTD, YB",RSTR,76,,3.2128,,4,2,0.1258,0.0951,Daphniidae,,3,0.0000,,,Cladocera,bo,White 4/4
as,4/23/2012,2012-046CHNF,F,STTD,RSTR,52,,1.0271,,4,4,0.0334,0.0262,Cyclopoida,,4,0.0000,,,Copepoda,bo,White 4/4
as,4/23/2012,2012-046CHNF,F,STTD,RSTR,52,,1.0271,,4,4,0.0334,0.0262,Animal Matter,,,0.0003,,,Animal Matter,bo,White 4/4
as,4/23/2012,2012-046CHNF,F,STTD,RSTR,52,,1.0271,,4,4,0.0334,0.0262,Chironomidae,adult,2,0.0004,,,Diptera,bo,White 4/4
as,4/23/2012,2012-046CHNF,F,STTD,RSTR,52,,1.0271,,4,4,0.0334,0.0262,Daphniidae,ephippia,1,0.0000,,,Cladocera,bo,White 4/4
as,4/23/2012,2012-046CHNF,F,STTD,RSTR,52,,1.0271,,4,4,0.0334,0.0262,Daphniidae,,1,0.0000,,,Cladocera,bo,White 4/4
as,3/14/2013,2013-026CHNF,F,STTD,RSTR,86,,5.5636,,1,,0.1007,,Empty,,,,Y,stomach cut too high,n/a,bo,White 4/4
as,5/2/2012,2012-051CHNF,F,STTD,RSTR,64,,2.3075,,3,4,,0.0415,Animal Matter,,,0.0008,Y,stomach cut too high,Animal Matter,bo,White 4/4
as,5/2/2012,2012-051CHNF,F,STTD,RSTR,64,,2.3075,,3,4,,0.0415,Chironomidae,adult,8,0.0090,Y,,Diptera,bo,White 4/4
as,5/2/2012,2012-051CHNF,F,STTD,RSTR,64,,2.3075,,3,4,,0.0415,Plant matter,,,0.0004,Y,,Plant Matter,bo,White 4/4
as,5/2/2012,2012-051CHNF,F,STTD,RSTR,64,,2.3075,,3,4,,0.0415,Insecta,adult,1,0.0001,Y,,Insecta,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Animal Matter,,,0.0016,Y,,Animal Matter,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Daphnia sp,,162,0.0340,Y,,Cladocera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Daphniidae,,203,0.0178,Y,,Cladocera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Simocephalus sp,,11,0.0013,Y,,Cladocera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Calanoida,,3,0.0000,Y,,Copepoda,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Trichoptera,adult,2,0.0006,Y,,Trichoptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Corixidae,nymph,1,0.0011,Y,,Hemiptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Psocoptera,adult,3,0.0009,Y,"1 whole, 2 heads",Psocoptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Aphididae,adult,5,0.0005,Y,,Hemiptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Chironomidae,adult,9,0.0025,Y,,Diptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Chironomidae,pupa,1,0.0004,Y,,Diptera,bo,White 4/4
as,4/13/2012,2012-042CHNF,F,STTD,RSTR,69,,2.9368,,6,5,,0.0423,Psyllidae,adult,1,0.0004,Y,,Hemiptera,bo,White 4/4
as,5/15/2012,2012-057CHNF,F,STTD,RSTR,57,,1.4170,,1,,0.0671,,Empty,,,,,,n/a,bo,White 4/4
as,4/23/2012,2012-047CHNF,F,STTD,RSTR,61,,1.7445,,4,4,0.0634,0.0407,Animal Matter,,,0.0021,,,Animal Matter,bo,White 4/4
as,4/23/2012,2012-047CHNF,F,STTD,RSTR,61,,1.7445,,4,4,0.0634,0.0407,Corixidae,adult,1,0.0030,,,Hemiptera,bo,White 4/4
as,4/23/2012,2012-047CHNF,F,STTD,RSTR,61,,1.7445,,4,4,0.0634,0.0407,Corixidae,nymph,1,0.0000,,,Hemiptera,bo,White 4/4
as,4/23/2012,2012-047CHNF,F,STTD,RSTR,61,,1.7445,,4,4,0.0634,0.0407,Chironomidae,adult,4,0.0003,,,Diptera,bo,White 4/4
as,4/23/2012,2012-047CHNF,F,STTD,RSTR,61,,1.7445,,4,4,0.0634,0.0407,Daphnia sp,,1,0.0000,,,Cladocera,bo,White 4/4
as,3/13/2013,2013-005CHNF,F,STTD,RSTR,99,,9.3728,,1,,0.2216,,Empty,,,,,,n/a,bo,White 4/4
as,5/22/2013,2013-028CHNF,F,STTD,RSTR,70,,2.9286,,4,4,0.0824,0.0568,Animal Matter,,,0.0027,,,Animal Matter,bo,White 4/4
as,5/22/2013,2013-028CHNF,F,STTD,RSTR,70,,2.9286,,4,4,0.0824,0.0568,Foraminifera,,1,0.0018,,wingless,Foraminifera,bo,White 4/4
as,5/22/2013,2013-028CHNF,F,STTD,RSTR,70,,2.9286,,4,4,0.0824,0.0568,Chironomidae,adult,1,0.0014,,thoraces,Diptera,bo,White 4/4
as,5/22/2013,2013-028CHNF,F,STTD,RSTR,70,,2.9286,,4,4,0.0824,0.0568,Trichoptera,adult,1,0.0034,,,Trichoptera,bo,White 4/4
as,5/3/2012,2012-062CHNF,F,STTD,RSTR,68,,1.8960,,2,1,0.0700,0.0574,Insecta,adult,1,0.0024,,,Insecta,bo,White 4/4
as,5/2/2012,2012-052CHNF,F,STTD,RSTR,67,,2.9221,,2,6,0.0729,0.0490,Syrphidae,adult,1,0.0023,,,Diptera,bo,White 4/4
as,4/24/2012,2012-049CHNF,F,STTD,RSTR,55,,1.0587,,2,6,0.0422,0.0372,Chironomidae,adult,2,0.0008,,,Diptera,bo,White 4/4
as,2/14/2013,2013-001CHNF,F,STTD,RSTR,109,,13.1335,,1,,0.2283,,Empty,,,,,,n/a,bo,White 4/4
as,4/17/2012,2012-044CHNF,F,"STTD, YB",RSTR,54,,1.0807,,1,,0.0433,,Empty,,,,,,n/a,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Animal Matter,,,0.0039,,,Animal Matter,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Plant matter,,,0.0000,,,Plant Matter,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Nematocera,adult,1,0.0002,,,Diptera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Daphniidae,ephippia,2,0.0000,,,Cladocera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Daphniidae,,11,0.0007,,,Cladocera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Chironomidae,adult,19,0.0031,,,Diptera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Aphididae,adult,5,0.0008,,,Hemiptera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Psyllidae,adult,1,0.0002,,,Hemiptera,bo,White 4/4
as,4/17/2012,2012-045CHNF,F,STTD,RSTR,65,,2.0592,,5,4,0.0873,0.0468,Diptera,adult,1,0.0034,,,Diptera,bo,White 4/4
as,3/5/2013,2013-003CHNF,F,STTD,RSTR,88,,5.9943,,4,2,0.2197,0.1369,Animal Matter,,,0.0253,,,Animal Matter,bo,White 4/4
as,3/5/2013,2013-003CHNF,F,STTD,RSTR,88,,5.9943,,4,2,0.2197,0.1369,Diptera,adult,1,0.0009,,,Diptera,bo,White 4/4
as,3/5/2013,2013-003CHNF,F,STTD,RSTR,88,,5.9943,,4,2,0.2197,0.1369,Daphniidae,ephippia,2,0.0000,,,Cladocera,bo,White 4/4
as,3/5/2013,2013-003CHNF,F,STTD,RSTR,88,,5.9943,,4,2,0.2197,0.1369,Chironomidae,adult,1,0.0004,,,Diptera,bo,White 4/4
as,3/5/2013,2013-003CHNF,F,STTD,RSTR,88,,5.9943,,4,2,0.2197,0.1369,Hemiptera,adult,1,0.0084,,,Hemiptera,bo,White 4/4
as,5/16/2012,2012-059CHNF,F,STTD,RSTR,66,,2.2715,,2,2,0.0856,0.0595,Animal Matter,,,0.0017,,,Animal Matter,bo,White 4/4
as,5/16/2012,2012-059CHNF,F,STTD,RSTR,66,,2.2715,,2,2,0.0856,0.0595,Chironomidae,adult,4,0.0005,,,Diptera,bo,White 4/4
as,5/16/2012,2012-059CHNF,F,STTD,RSTR,66,,2.2715,,2,2,0.0856,0.0595,Psychodidae,adult,1,0.0002,,,Diptera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Animal Matter,,,0.0007,Y,,Animal Matter,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Daphnia sp,,378,0.0202,Y,,Cladocera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Daphnia pulex/pulicaria,,65,0.0063,Y,,Cladocera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Daphnia magna,,79,0.0072,Y,,Cladocera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Simocephalus sp,,18,0.0009,Y,,Cladocera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Ceriodaphnia sp,,4,0.0001,Y,,Cladocera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Aphididae,adult,5,0.0012,Y,,Hemiptera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Osteichthyes,,1,0.0004,Y,,Chordata,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Brachycera,adult,1,0.0005,Y,,Diptera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Chironomidae,adult,6,0.0008,Y,,Diptera,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Cyclopoida,,3,0.0000,Y,,Copepoda,bo,White 4/4
as,4/16/2012,2012-043CHNF,F,"STTD, YB",RSTR,56,,1.2921,,,5,,0.0179,Daphniidae,,185,0.0104,Y,,Cladocera,bo,White 4/4
as,4/11/2012,2012-039CHNF,F,"STTD, YB",RSTR,51,,0.9986,,4,3,0.0386,0.0180,Animal Matter,,,0.0037,,,Animal Matter,bo,White 4/4
as,4/11/2012,2012-039CHNF,F,"STTD, YB",RSTR,51,,0.9986,,4,3,0.0386,0.0180,Psyllidae,adult,1,0.0001,,,Hemiptera,bo,White 4/4
as,4/11/2012,2012-039CHNF,F,"STTD, YB",RSTR,51,,0.9986,,4,3,0.0386,0.0180,Daphnia sp,,4,0.0002,,,Cladocera,bo,White 4/4
as,4/11/2012,2012-039CHNF,F,"STTD, YB",RSTR,51,,0.9986,,4,3,0.0386,0.0180,Cyclopoida,,1,0.0000,,,Copepoda,bo,White 4/4
as,4/11/2012,2012-039CHNF,F,"STTD, YB",RSTR,51,,0.9986,,4,3,0.0386,0.0180,Chironomidae,adult,2,0.0004,,,Diptera,bo,White 4/4
as,3/14/2013,2013-006CHNF,F,STTD,RSTR,88,,5.8321,,1,,0.1246,,Empty,,,,,,n/a,bo,White 4/4
as,5/4/2012,2012-056CHNF,F,STTD,RSTR,64,,1.9034,,1,,0.0686,,Empty,,,,,,n/a,bo,White 4/4
as,4/10/2012,2012-038CHNF,F,"STTD, YB",RSTR,45,,0.6142,,2,6,0.0285,0.0212,Hypogastruridae,,1,0.0002,,,Collembola,bo,White 4/4
as,4/10/2012,2012-038CHNF,F,"STTD, YB",RSTR,45,,0.6142,,2,6,0.0285,0.0212,Chironomidae,adult,5,0.0008,,,Diptera,bo,White 4/4
as,1/25/2013,2013-008CHNF,F,STTD,RSTR,38,,0.1856,,,,,,n/a,,,,,no stomach in vial (intestine was in vial),n/a,bo,White 4/4
as,5/17/2012,2012-060CHNF,F,STTD,RSTR,71,,2.4407,,2,1,0.0550,0.0453,Insect matter,,,0.0009,,legs,Insecta,bo,White 4/4
as,5/10/2012,2012-054CHNF,F,STTD,RSTR,62,,1.7367,,2,,0.0691,,Empty,,,,,,n/a,bo,White 4/4
as,3/5/2013,2013-031CHNF,F,STTD,RSTR,87,,6.6279,,2,5,0.1595,0.1394,Daphniidae,,5,0.0008,,,Cladocera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Animal matter,,,0.0107,Y,,Animal Matter,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Chironomidae,adult,46,0.0216,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Chironomidae,emergent,14,0.0060,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Chironomidae,pupa,2,0.0008,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Aphididae,adult,16,0.0063,Y,,Hemiptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Calliphoridae,larvae,1,0.0247,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Flatidae,adult,1,0.0013,Y,,Hemiptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Psyllidae,adult,1,0.0009,Y,,Hemiptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Psocoptera,adult,4,0.0006,Y,,Psocoptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Trichoptera,adult,1,0.0006,Y,,Trichoptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Sciaridae,adult,1,0.0000,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Daphnia sp,,2,0.0004,Y,,Cladocera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Simocephalus sp,,1,0.0000,Y,,Cladocera,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Cyclopoida,,1,0.0000,Y,,Copepoda,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Calanoida,,1,0.0003,Y,,Copepoda,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Aranae,,1,0.0029,Y,legs,Arachnida,bo,White 4/4
as,4/24/2012,2012-050CHNF,F,BL-4,Beach Seine,74,,3.1711,,5,4,,0.0687,Plant matter,,,0.0004,Y,,Plant Matter,bo,White 4/4
as,4/24/2012,2012-048CHNF,F,STTD,RSTR,62,,1.5852,,,5,,0.0404,Animal Matter,,,0.0017,Y,,Animal Matter,bo,White 4/4
as,4/24/2012,2012-048CHNF,F,STTD,RSTR,62,,1.5852,,,5,,0.0404,Chironomidae,emergent,2,0.0010,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-048CHNF,F,STTD,RSTR,62,,1.5852,,,5,,0.0404,Chironomidae,adult,10,0.0025,Y,,Diptera,bo,White 4/4
as,4/24/2012,2012-048CHNF,F,STTD,RSTR,62,,1.5852,,,5,,0.0404,Auchenorrhyncha,nymph,1,0.0005,Y,,Hemiptera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Animal Matter,,,0.0074,Y,stomach cut too high,Animal Matter,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Daphnia sp,,111,0.0361,Y,,Cladocera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Daphnia magna,,38,0.0255,Y,,Cladocera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Daphnia pulex/pulicaria,,59,0.0156,Y,,Cladocera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Simocephalus sp,,1,0.0000,Y,,Cladocera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Daphniidae,ephippia,1,0.0000,Y,,Cladocera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Calanoida,,63,0.0046,Y,,Copepoda,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Chironomidae,adult,4,0.0043,Y,thoraces,Diptera,bo,White 4/4
as,3/14/2013,2013-029CHNF,F,BL-3,Beach Seine,82,,5.2367,,6,5,,0.0794,Isotomidae,,1,0.0000,Y,,Collembola,bo,White 4/4
as,3/6/2013,2013-004CHNF,F,STTD,RSTR,85,,5.3348,,4,5,0.1598,0.1156,Animal Matter,,,0.0010,,,Animal Matter,bo,White 4/4
as,3/6/2013,2013-004CHNF,F,STTD,RSTR,85,,5.3348,,4,5,0.1598,0.1156,Daphnia sp,,26,0.0092,,,Cladocera,bo,White 4/4
as,3/6/2013,2013-004CHNF,F,STTD,RSTR,85,,5.3348,,4,5,0.1598,0.1156,Daphnia pulex/pulicaria,,13,0.0042,,,Cladocera,bo,White 4/4
as,3/6/2013,2013-004CHNF,F,STTD,RSTR,85,,5.3348,,4,5,0.1598,0.1156,Daphnia magna,,7,0.0031,,,Cladocera,bo,White 4/4
as,3/13/2013,2013-020CHNF,F,STTD,RSTR,87,,5.5095,,1,,0.1283,,Empty,,,,,"""F/S"" not specified on label",n/a,bo,White 4/4
as,5/16/2012,2012-058CHNF,F,STTD,RSTR,56,,1.0494,,2,6,0.0350,0.0275,Staphylinidae,adult,1,0.0005,,,Coleoptera,bo,White 4/4
as,5/16/2012,2012-058CHNF,F,STTD,RSTR,56,,1.0494,,2,6,0.0350,0.0275,Cicadellidae,adult,1,0.0006,,,Hemiptera,bo,White 4/4
as,5/4/2012,2012-055CHNF,F,STTD,RSTR,56,,1.0699,,2,1,0.0296,0.0235,Insect matter,,,0.0005,,legs,Insecta,bo,White 4/4
as,3/13/2013,2013-021CHNF,F,STTD,RSTR,85,,5.5067,,1,,0.0989,,Empty,,,,,,n/a,bo,White 4/4
as,3/14/2013,2013-027CHNF,F,STTD,RSTR,80,,4.7022,,1,,0.0661,,Empty,,,,Y,stomach cut too high,n/a,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Chironomidae,adult,2,0.0002,,,Diptera,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Plant matter,,,0.0004,,,Plant Matter,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Hymenoptera,adult,1,0.0001,,,Hymenoptera,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Aphididae,adult,1,0.0006,,,Hemiptera,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Insect matter,,,0.0058,,,Insecta,bo,White 4/4
as,4/30/2015,2015-020CHNF,F,STTD,RSTR,78,,,5.0800,4,5,0.1049,0.0672,Curculionidae,adult,1,0.0116,,,Coleoptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Animal matter,,,0.0061,,,Animal Matter,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Plant matter,,,0.0012,,,Plant Matter,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Aranae,,1,0.0001,,,Arachnida,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Chironomidae,adult,27,0.0073,,,Diptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Chironomidae,emergent,19,0.0058,,,Diptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Psocoptera,adult,4,0.0032,,,Psocoptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Aphididae,adult,2,0.0008,,,Hemiptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Brachycera,adult,1,0.0011,,,Diptera,bo,White 4/4
as,4/8/2015,2015-014CHNF,F,STTD,RSTR,65,,,3.1800,5,4,0.1210,0.0557,Hymenoptera,adult,1,0.0003,,,Hymenoptera,bo,White 4/4
